SATELLITE_ID,OWNER_OPERATOR_ORG_CODE
25399,DLR
25400,RVSN
25401,RVSN
25402,RVSN
25403,RVSN
25404,EURAS
25404,SINO
25405,CASC
25406,MORF
25407,RVSN
25408,USN
25409,RVSN
25410,RVSN
25411,RVSN
25412,RVSN
25413,ORBC
25414,ORBC
25415,ORBC
25416,ORBC
25417,ORBC
25418,ORBC
25419,ORBC
25420,ORBC
25421,OSC
25422,OSC
25423,VKS
25424,NASDA
25425,OSC
25426,OSC
25427,OSC
25428,OSC
25429,FKA
25430,RVSNR
25431,IRID
25432,IRID
25433,CASC
25434,CASC
25435,CASC
25436,CASC
25437,CASC
25438,CASC
25439,FKA
25440,OSC
25441,OSC
25442,OSC
25443,OSC
25444,RVSN
25445,OSC
25446,OSC
25447,OSC
25448,OSC
25449,OSC
25450,RVSN
25451,RVSN
25452,RVSN
25453,RVSN
25454,RVSN
25455,RVSN
25456,RVSN
25457,RVSN
25458,RVSN
25459,RVSN
25460,STEL
25461,AE
25462,SES
25463,RVSN
25464,RVSN
25465,RVSN
25466,RVSNR
25467,IRID
25468,IRID
25469,IRID
25470,IRID
25471,IRID
25472,BOE
25473,PAN
25474,AE
25475,ORBC
25476,ORBC
25477,ORBC
25478,ORBC
25479,ORBC
25480,ORBC
25481,ORBC
25482,ORBC
25483,OSC
25484,OSC
25485,RVSN
25486,RVSNR
25487,RVSNR
25488,RVSNR
25489,NROC
25490,OSC
25491,EUTEL
25492,NSAB
25493,AE
25494,AE
25495,EUTEL
25496,LM
25497,AE
25498,AE
25499,RVSNR
25500,RVSNR
25501,USN
25502,LM
25503,ESA
25504,INPE
25505,RVSN
25506,OSC
25507,OSC
25508,JPL
25508,NASA
25509,SEDSH
25510,BOE
25511,BOE
25512,FKA
25513,RVSNR
25514,USN
25515,WORSP
25516,AMCG
25517,AE
25518,AE
25519,NASA
25520,USN
25521,NASA
25522,PAN
25523,RVSN
25524,RVSN
25525,RVSN
25526,NASA
25527,IRID
25528,IRID
25529,IRID
25530,IRID
25531,IRID
25532,BOE
25533,ACF
25533,RUAF
25534,FKA
25535,FKA
25536,FKA
25537,FKA
25538,AE
25539,AE
25540,AE
25541,AE
25542,AE
25543,AE
25544,NASA
25545,RVSNR
25546,BONUM
25547,BOE
25548,BOE
25549,NASA
25550,CONAB
25551,USAF
25552,NPOE
25553,NPOE
25554,NPOE
25555,NPOE
25556,NPOE
25557,NPOE
25558,SAMX
25559,AE
25560,NASA
25561,OSC
25562,OSC
25563,MO
25564,NASA
25565,NASA
25566,OSC
25567,RVSN
25567,VMFR
25568,SSC
25569,RVSN
25570,NASA
25571,JPL
25572,BOE
25573,BOE
25574,AE
25575,NASA
25576,USN
25577,IRID
25578,IRID
25579,CASC
25580,CASC
25581,CASC
25582,CASC
25583,CASC
25584,CASC
25585,PAN
25586,AE
25587,USAF
25588,USAF
25589,USAF
25590,VMFR
25591,NRO
25592,RVSN
25593,FKA
25593,RVSN
25594,FKA
25594,RVSN
25595,FKA
25595,RVSN
25596,RVSNR
25597,RVSNR
25598,RVSNR
25599,RVSNR
25600,RVSNR
25601,RVSNR
25602,RVSNR
25603,RVSNR
25604,RVSNR
25605,JPL
25606,BOE
25607,BOE
25608,USAF
25609,NROC
25610,NROC
25611,CASC
25612,NASA
25613,NASA
25614,NASA
25615,NROC
25615,USN
25616,NSPT
25617,LM
25618,JPL
25619,BOE
25620,BOE
25621,GLOB
25622,GLOB
25623,GLOB
25624,GLOB
25625,RVSNR
25626,LORC
25627,RVSNR
25628,RVSNR
25629,RVSNR
25630,JSAT
25631,LM
25632,FKA
25633,RVSNR
25634,USAF
25635,DMI
25636,STBO
25637,BOE
25638,ARAB
25639,MOD
25640,AE
25641,AE
25642,RVSN
25643,RVSNR
25644,RVSNR
25645,RVSNR
25646,NASA
25647,OSC
25648,NASA
25649,GLOB
25650,GLOB
25651,GLOB
25652,GLOB
25653,RVSNR
25654,RVSNR
25655,RVSNR
25656,RVSN
25657,ASIA
25658,RVSNR
25659,RVSNR
25660,RVSNR
25661,SEALP
25662,SEALC
25663,OSC
25664,FKA
25665,RVSNR
25666,ISRO
25667,AE
25668,AE
25669,USAF
25670,USAF
25671,USAF
25672,USAF
25673,EUTEL
25674,LM
25675,USAF
25676,GLOB
25677,GLOB
25678,GLOB
25679,GLOB
25680,RVSNR
25681,RVSNR
25682,USGSR
25683,BOE
25684,RVSNR
25685,AMRU
25686,FKA
25687,FKA
25688,FKA
25689,FKA
25690,FKA
25691,FKA
25692,FKA
25693,SURREY
25694,KTRAS
25695,KTRAS
25696,RVSNR
25697,RVSNR
25698,RVSNR
25699,RVSNR
25700,RVSNR
25701,RVSNR
25702,RVSNR
25703,RVSNR
25704,RVSNR
25705,RVSNR
25706,RVSNR
25707,RVSNR
25708,RVSNR
25709,RVSNR
25710,RVSNR
25711,RVSNR
25712,RVSNR
25713,RVSNR
25714,RVSNR
25715,RVSNR
25716,RVSNR
25717,RVSNR
25718,RVSNR
25719,RVSNR
25720,RVSNR
25721,DLR
25722,MEGS
25723,RVSNR
25724,USAF
25725,USAF
25726,AE
25727,LORC
25728,BOE
25729,BOE
25730,CMA
25731,CASC
25732,CNSA
25733,CASC
25734,AE
25735,NASA
25736,USA
25737,OSC
25738,OSC
25739,OSC
25740,TCAN
25741,RVSNR
25742,RVSNR
25743,RVSNR
25744,NROC
25745,USAF
25746,NROC
25747,NROC
25748,NROC
25749,NROC
25750,OSC
25751,NROC
25752,NROC
25753,NROC
25754,NROC
25755,NROC
25756,KAIST
25757,DLR
25758,ISRO
25759,ISRO
25760,NASA
25761,RVSNR
25762,RVSNR
25763,ESA
25764,ESA
25765,ESA
25766,ESA
25767,ESA
25768,ESA
25769,NASA
25770,GLOB
25771,GLOB
25772,GLOB
25773,GLOB
25774,BOE
25775,USAF
25776,NASDA
25777,IRID
25778,IRID
25779,CASC
25780,CASC
25781,CASC
25782,CASC
25783,CASC
25784,CASC
25785,SES
25786,RVSNR
25787,RVSNR
25788,RVSNR
25789,NASA
25790,USAF
25791,NASA
25792,BOE
25793,USAF
25794,RVSN
25795,RVSN
25796,RVSN
25797,RVSNR
25798,RVSNR
25799,RVSNR
25800,RVSNR
25801,RVSNR
25802,RVSNR
25803,RVSNR
25804,RVSNR
25805,RVSNR
25806,RVSNR
25807,RVSNR
25808,RVSNR
25809,RVSNR
25810,RVSNR
25811,RVSNR
25812,RVSNR
25813,RVSNR
25814,RVSNR
25815,RVSNR
25816,RVSNR
25817,RVSNR
25818,RVSNR
25819,ISRO
25820,VMFR
25821,AE
25822,AE
25823,AE
25824,AE
25825,NASA
25826,USAF
25827,USAF
25828,USAF
25829,USAF
25830,USN
25831,RVSN
25832,RVSN
25833,RVSN
25834,RVSN
25835,RVSN
25836,RVSN
25837,ESA
25838,RVSN
25839,RVSN
25840,RVSN
25841,RVSN
25842,USAF
25843,AE
25844,AE
25845,AE
25846,NASA
25847,GPKS
25847,RVSN
25848,RVSNR
25849,RVSNR
25850,RVSNR
25851,GLOB
25852,GLOB
25853,GLOB
25854,GLOB
25855,BOE
25856,ISASS
25857,ISASS
25858,FKA
25859,RVSNR
25860,RGMS
25860,YUZH
25861,RVSNR
25862,RVSNR
25863,RVSNR
25864,RVSNR
25865,RVSNR
25866,NASA
25867,NASA
25868,NASA
25869,NASA
25870,FKA
25871,FKA
25872,GLOB
25873,GLOB
25874,GLOB
25875,GLOB
25876,BOE
25877,FKA
25878,FKA
25879,FKA
25880,TELK
25881,AE
25882,CNSA
25883,GLOB
25884,GLOB
25885,GLOB
25886,GLOB
25887,BOE
25888,RVSNR
25889,RVSN
25890,RVSNR
25891,RVSN
25892,VMFR
25893,RVSNR
25894,KTEL
25895,AE
25896,GAZC
25897,GAZC
25898,KHRR
25899,KHRR
25900,KHRR
25901,KHRR
25902,FKA
25903,RVSNR
25904,MDC
25905,RVSNR
25906,RVSNR
25907,GLOB
25908,GLOB
25909,GLOB
25910,GLOB
25911,RVSNR
25912,RVSNR
25913,ECHO
25914,LM
25915,RVSNR
25916,RVSNR
25917,RVSNR
25918,RVSNR
25919,SIMG
25920,LM
25921,LM
25922,LORC
25923,AE
25924,LM
25925,KHRR
25926,KHRR
25927,KHRR
25928,AE
25929,MVD
25930,RVSNR
25931,USAF
25932,USAF
25933,USAF
25934,BOE
25935,BOE
25936,MAI
25937,DTV
25938,SEALC
25939,ESA
25940,CASC
25940,INPE
25941,INPE
25942,CNSA
25943,GLOB
25944,GLOB
25945,GLOB
25946,GLOB
25947,RVSNR
25948,RVSNR
25949,LORC
25950,AE
25951,FKA
25952,FKA
25953,FKA
25954,AMCG
25955,AE
25956,PLA
25957,CASC
25958,CASC
25959,CASC
25960,PLA
25961,GLOB
25962,GLOB
25963,GLOB
25964,GLOB
25965,RVSNR
25966,RVSNR
25967,USN
25968,LM
25969,RVSNR
25970,RVSNR
25971,RVSNR
25972,RVSNR
25973,RVSNR
25974,RVSNR
25975,RVSNR
25976,RVSNR
25977,CNES
25977,DGA
25978,CNES
25978,DGA
25979,AE
25980,ORBC
25981,ORBC
25982,ORBC
25983,ORBC
25984,ORBC
25985,ORBC
25986,ORBC
25987,OSC
25988,OSC
25989,ESA
25990,ESA
25991,USAF
25992,USAF
25993,USAF
25994,NASA
25995,LM
25996,NASA
25997,NASA
25998,RVSNR
25999,RVSNR
26000,RVSNR
26001,RVSNR
26002,RVSNR
26003,RVSNR
26004,RVSNR
26005,RVSNR
26006,RVSNR
26007,RVSNR
26008,RVSNR
26009,RVSNR
26010,RVSNR
26011,RVSNR
26012,RVSNR
26013,RVSNR
26014,RVSNR
26015,RVSNR
26016,RVSNR
26017,RVSNR
26018,RVSNR
26019,RVSNR
26020,RVSNR
26021,RVSNR
26022,RVSNR
26023,RVSNR
26024,RVSNR
26025,RVSNR
26026,RVSNR
26027,RVSNR
26028,RVSNR
26029,RVSNR
26030,RVSNR
26031,AE
26032,KARI
26033,JPL
26033,NASA
26034,OSC
26035,OSC
26036,NASA
26037,RVSNR
26038,PAN
26039,AE
26040,VMFR
26041,RVSN
26042,PVO
26043,RVSNR
26044,RVSNR
26045,RVSNR
26046,RVSNR
26047,RVSNR
26048,USAF
26049,USAF
26050,USAF
26051,OSC
26052,DOD
26052,USAF
26053,LM
26054,USAF
26055,RVSNR
26056,PAN
26057,AE
26058,PLA
26059,CASC
26060,RVSNR
26061,WEB
26062,USAF
26063,STAN
26064,USAF
26065,ASU
26066,OSC
26067,FKA
26068,RVSNR
26069,MORF
26070,RVSN
26071,HISP
26072,LM
26073,RVSN
26074,RVSN
26075,RVSN
26076,NASA
26077,RVSN
26078,NASA
26079,USAF
26080,DOD
26081,GLOB
26082,GLOB
26083,GLOB
26084,GLOB
26085,BOE
26086,NPOL
26087,NPOL
26088,NASA
26089,PSN
26090,KHRR
26091,SCU
26092,SCU
26093,SCU
26094,AMNA
26095,SCC
26096,AE
26097,STAN
26098,GPKS
26098,ISPUT
26099,KHRR
26100,KHRR
26101,KHRR
26102,SANL
26103,OSC
26104,RVSNR
26105,RVSNR
26106,STSM
26107,WORSP
26108,ISRO
26109,AE
26110,AE
26111,MO
26112,CNSA
26113,NASA
26114,BOE
26115,BOE
26116,FKA
26117,RVSNR
26118,CNSA
26119,CNSA
26120,CNSA
26121,CNSA
26122,CNSA
26123,CNSA
26124,CNSA
26125,CNSA
26126,CNSA
26127,CNSA
26128,CNSA
26129,CNSA
26130,CNSA
26131,CNSA
26132,CNSA
26133,CNSA
26134,CNSA
26135,CNSA
26136,CNSA
26137,CNSA
26138,CNSA
26139,CNSA
26140,CNSA
26141,CNSA
26142,CNSA
26143,CNSA
26144,CNSA
26145,CNSA
26146,USAF
26147,USAF
26148,CNSA
26149,CNSA
26150,CNSA
26151,CNSA
26152,CNSA
26153,CNSA
26154,CNSA
26155,CNSA
26156,CNSA
26157,CNSA
26158,CNSA
26159,CNSA
26160,CNSA
26161,CNSA
26162,CNSA
26163,CNSA
26164,CNSA
26165,CNSA
26166,CNSA
26167,CNSA
26168,CNSA
26169,CNSA
26170,CNSA
26171,CNSA
26172,CNSA
26173,CNSA
26174,CNSA
26175,CNSA
26176,CNSA
26177,CNSA
26178,CNSA
26179,CNSA
26180,CNSA
26181,CNSA
26182,CNSA
26183,CNSA
26184,CNSA
26185,CNSA
26186,CNSA
26187,CNSA
26188,CNSA
26189,CNSA
26190,CNSA
26191,CNSA
26192,CNSA
26193,CNSA
26194,CNSA
26195,CNSA
26196,CNSA
26197,CNSA
26198,CNSA
26199,CNSA
26200,CNSA
26201,CNSA
26202,CNSA
26203,CNSA
26204,CNSA
26205,CNSA
26206,CNSA
26207,CNSA
26208,CNSA
26209,CNSA
26210,CNSA
26211,CNSA
26212,CNSA
26213,CNSA
26214,CNSA
26215,CNSA
26216,CNSA
26217,CNSA
26218,CNSA
26219,CNSA
26220,CNSA
26221,CNSA
26222,CNSA
26223,CNSA
26224,CNSA
26225,CNSA
26226,CNSA
26227,CNSA
26228,CNSA
26229,CNSA
26230,CNSA
26231,CNSA
26232,CNSA
26233,CNSA
26234,CNSA
26235,CNSA
26236,CNSA
26237,CNSA
26238,CNSA
26239,CNSA
26240,CNSA
26241,CNSA
26242,CNSA
26243,EUTEL
26244,KHRR
26245,KHRR
26246,KHRR
26247,CNSA
26248,CNSA
26249,CNSA
26250,CNSA
26251,CNSA
26252,CNSA
26253,CNSA
26254,CNSA
26255,CNSA
26256,CNSA
26257,CNSA
26258,CNSA
26259,CNSA
26260,CNSA
26261,CNSA
26262,CNSA
26263,CNSA
26264,CNSA
26265,CNSA
26266,CNSA
26267,CNSA
26268,CNSA
26269,CNSA
26270,CNSA
26271,CNSA
26272,CNSA
26273,CNSA
26274,CNSA
26275,CNSA
26276,CNSA
26277,CNSA
26278,CNSA
26279,CNSA
26280,CNSA
26281,CNSA
26282,CNSA
26283,CNSA
26284,CNSA
26285,CNSA
26286,CNSA
26287,CNSA
26288,CNSA
26289,CNSA
26290,CNSA
26291,CNSA
26292,CNSA
26293,CNSA
26294,CNSA
26295,CNSA
26296,CNSA
26297,CNSA
26298,PAN
26299,AE
26300,CNSA
26301,FKA
26302,RVSNR
26303,NASA
26304,CNSA
26305,CNSA
26306,CNSA
26307,CNSA
26308,CNSA
26309,CNSA
26310,CNSA
26311,CNSA
26312,CNSA
26313,CNSA
26314,CNSA
26315,CNSA
26316,CNSA
26317,CNSA
26318,CNSA
26319,CNSA
26320,CNSA
26321,CNSA
26322,CNSA
26323,CNSA
26324,CNSA
26325,CNSA
26326,CNSA
26327,CNSA
26328,CNSA
26329,CNSA
26330,CNSA
26331,CNSA
26332,CNSA
26333,CNSA
26334,CNSA
26335,CNSA
26336,CNSA
26337,CNSA
26338,CNSA
26339,CNSA
26340,CNSA
26341,CNSA
26342,CNSA
26343,CNSA
26344,CNSA
26345,CNSA
26346,CNSA
26347,CNSA
26348,CNSA
26349,CNSA
26350,CNSA
26351,CNSA
26352,NOAA
26353,LM
26354,RVSN
26355,RVSNR
26356,USAF
26357,USAF
26358,USAF
26359,USAF
26360,USAF
26361,BOE
26362,BOE
26363,FKA
26364,FKA
26365,EUROK
26366,EUROK
26367,EUROK
26368,NASA
26369,EUTEL
26370,LM
26371,AE
26372,GPKS
26373,KHRR
26374,USAF
26375,OSC
26376,USAF
26377,KHRR
26378,GPKS
26378,ISPUT
26379,KHRR
26380,KHRR
26381,KHRR
26382,CMA
26383,CASC
26384,RVSN
26384,VMFR
26385,TSHUA
26386,SURREY
26387,RVSNR
26388,NASA
26389,LM
26390,SIR
26391,KHRR
26392,KHRR
26393,KHRR
26394,RVSN
26395,KHRR
26396,KHRR
26397,KHRR
26398,RVSNR
26399,RVSNR
26400,FKA
26401,KHRR
26402,ECHO
26403,LM
26404,ASI
26405,GFZ
26406,RVSNR
26407,USAF
26408,BOE
26409,BOE
26410,ESA
26411,ESA
26412,NPOL
26413,AE
26414,USAF
26415,OSC
26416,CNSA
26417,CNSA
26418,CNSA
26419,CNSA
26420,CNSA
26421,CNSA
26422,CNSA
26423,CNSA
26424,CNSA
26425,CNSA
26426,CNSA
26427,CNSA
26428,CNSA
26429,CNSA
26430,CNSA
26431,CNSA
26432,CNSA
26433,CNSA
26434,CNSA
26435,CNSA
26436,CNSA
26437,CNSA
26438,CNSA
26439,CNSA
26440,CNSA
26441,CNSA
26442,CNSA
26443,CNSA
26444,CNSA
26445,CNSA
26446,CNSA
26447,CNSA
26448,CNSA
26449,CNSA
26450,CNSA
26451,PAN
26452,SEALC
26453,CNSA
26454,CNSA
26455,CNSA
26456,CNSA
26457,CNSA
26458,CNSA
26459,CNSA
26460,CASC
26461,FKA
26462,RVSNR
26463,ESA
26464,ESA
26465,NPOL
26466,AE
26467,MO
26468,FKA
26469,TELB
26470,ERTU
26471,AE
26472,KHRR
26473,NROC
26474,USAF
26475,BOE
26476,BOE
26477,RVSN
26478,KHRR
26479,KHRR
26480,KHRR
26481,PLA
26482,CNSA
26483,SIR
26484,KHRR
26485,KHRR
26486,KHRR
26487,EUTEL
26488,AE
26489,NASA
26490,AE
26491,AE
26492,NASA
26493,NASA
26494,SES
26495,AMCG
26496,AE
26497,AE
26498,MO
26499,RVSNR
26500,RVSNR
26501,RVSNR
26502,RVSNR
26503,VMF
26504,VMF
26505,VMF
26506,VMF
26507,VMF
26508,VMF
26509,VMF
26510,VMF
26511,VMF
26512,VMF
26513,VMF
26514,VMF
26515,VMF
26516,VMF
26517,VMF
26518,VMF
26519,VMF
26520,VMF
26521,VMF
26522,VMF
26523,VMF
26524,USAF
26525,USAF
26526,USAF
26527,USAF
26528,USAF
26529,USAF
26530,USAF
26531,USN
26532,ESA
26533,ESA
26534,ESA
26535,ESA
26536,NOAA
26537,VMF
26538,RVSN
26539,RVSN
26540,RVSN
26541,RVSN
26542,RVSN
26543,RVSN
26544,RVSN
26545,BKSA
26546,MEGS
26547,ROSAP
26548,KACST
26549,KACST
26550,KTRAS
26551,KTRAS
26552,VTSR
26553,RVSNR
26554,AMCG
26554,GECAP
26555,KHRR
26556,KHRR
26557,KHRR
26558,NASA
26559,SCC
26560,AE
26561,NASA
26562,OSC
26563,NASA
26564,FKA
26564,RVSN
26565,FKA
26565,RVSN
26566,FKA
26566,RVSN
26567,KHRR
26568,KHRR
26569,KHRR
26570,FKA
26571,RVSNR
26572,NASA
26573,RVSNR
26574,RVSNR
26575,DOD
26575,USAF
26576,LM
26577,USAF
26578,THUR
26579,SEALP
26580,AMCG
26581,KHRR
26582,KHRR
26583,KHRR
26584,PVO
26585,PVO
26586,PVO
26587,PVO
26588,PVO
26589,PVO
26590,EUPST
26591,AE
26592,PVO
26593,PVO
26594,PVO
26595,PVO
26596,PVO
26597,PVO
26598,PVO
26599,CNSA
26600,CASC
26601,RVSN
26602,ISRO
26603,FKA
26604,RVSNR
26605,USAF
26606,BOE
26607,BOE
26608,PAN
26609,AM
26610,DERA
26611,DERA
26612,AE
26613,AE
26614,NASA
26615,FKA
26616,RVSNR
26617,EWAT
26618,NROC
26619,NASA
26620,CONAB
26621,IRF
26622,BOE
26623,BOE
26624,TCAN
26625,AE
26626,SIR
26627,KHRR
26628,KHRR
26629,KHRR
26630,NASA
26631,IMAG
26632,PU
26633,MO
26634,VMF
26635,NROC
26636,LM
26637,USAF
26638,SES
26639,AMCG
26640,NASDA
26641,AE
26642,AE
26643,CNSA
26644,CASC
26645,VMF
26646,VMF
26647,VMF
26648,VMF
26649,CNSA
26650,CNSA
26651,CNSA
26652,CNSA
26653,CNSA
26654,CNSA
26655,CNSA
26656,CNSA
26657,CNSA
26658,CNSA
26659,CNSA
26660,CNSA
26661,CNSA
26662,CNSA
26663,CNSA
26664,PLA
26665,CASC
26666,EURSA
26667,AE
26668,FKA
26669,NASA
26670,NASA
26671,USAF
26672,NASA
26673,NASA
26674,RVSN
26675,PVO
26676,PVO
26677,PVO
26678,PVO
26679,PVO
26680,RVSN
26681,AE
26682,RVSNR
26683,AE
26684,AE
26685,AE
26686,AE
26687,PLA
26688,FKA
26689,RVSNR
26690,USAF
26691,BOE
26692,BOE
26693,CNSA
26694,MDDI
26695,MOD
26696,AE
26697,AE
26698,NASA
26699,CNSA
26700,NASA
26701,NASA
26702,SSC
26703,PU
26704,PU
26705,PU
26706,PU
26707,PU
26708,PU
26709,PU
26710,RVSNR
26711,RVSNR
26712,PU
26713,FKA
26714,RVSNR
26715,USAF
26716,USAF
26717,AE
26718,NASA
26719,EUTEL
26720,BSAT
26721,AE
26722,AE
26723,NASA
26724,XMR
26725,SEALP
26726,AE
26727,AE
26728,AE
26729,AE
26730,SIMG
26731,USAF
26732,USAF
26733,USAF
26734,JPL
26735,BOE
26736,GPKS
26737,KHRR
26738,KHRR
26739,BOE
26740,OSC
26741,AE
26742,RVSNR
26743,KVR
26744,ISASS
26745,ISRO
26746,ISRO
26747,NASA
26748,RVSN
26749,FKA
26750,RVSNR
26751,CNSA
26752,CNSA
26753,CNSA
26754,CNSA
26755,CNSA
26756,CNSA
26757,CNSA
26758,CNSA
26759,CNSA
26760,RVSN
26761,XMR
26762,SEALP
26763,USAF
26764,USAF
26765,USAF
26766,PAN
26767,KHRR
26768,KHRR
26769,KHRR
26770,NROC
26771,BOE
26772,BOE
26773,FKA
26774,RVSNR
26775,RVSN
26776,RVSN
26777,USAF
26778,USAF
26779,USAF
26780,USAF
26781,USAF
26782,USAF
26783,USAF
26784,RVSN
26785,CNSA
26786,MO
26787,AE
26788,MAI
26789,BOE
26790,AE
26791,MDC
26792,MDC
26793,MDC
26794,AE
26795,MO
26796,KVR
26797,KVR
26798,KVR
26799,AE
26800,AE
26801,RVSNR
26802,RVSNR
26803,RVSNR
26804,RVSNR
26805,AE
26806,AE
26807,AE
26808,AE
26809,AE
26810,AE
26811,AE
26812,AE
26813,RVSN
26814,RVSN
26815,USN
26816,NASA
26817,USN
26818,VMFR
26819,KVR
26820,USAF
26821,NASA
26822,NASA
26823,NASA
26824,INTEL
26825,AE
26826,NASA
26827,NASA
26828,NASA
26829,NASA
26830,NASA
26831,NASA
26832,NASA
26833,NASA
26834,NASA
26835,NASA
26836,NASA
26837,NASA
26838,NASA
26839,NASA
26840,NASA
26841,NASA
26842,NASA
26843,NASA
26844,NASA
26845,NASA
26846,NASA
26847,NASA
26848,RVSN
26849,RVSNR
26850,AE
26851,MDC
26852,MDC
26853,SES
26854,KHRR
26855,KHRR
26856,KHRR
26857,ICOH
26858,LM
26859,NASA
26860,BOE
26861,NASA
26862,NASA
26863,ESA
26864,BSAT
26864,OSCD
26865,AE
26866,AE
26867,KS
26867,KVR
26868,KVR
26869,KVR
26870,KVR
26871,NOAA
26872,LM
26873,IKI
26873,YUZH
26874,KVR
26875,YUZH
26876,YUZH
26877,YUZH
26878,YUZH
26879,KVR
26880,USAF
26881,USAF
26882,USAF
26883,USAF
26884,JPL
26884,NASA
26885,BOE
26886,BOE
26887,USAF
26888,NASA
26889,NASA
26890,FKA
26891,RVSNR
26892,PVO
26893,KHRR
26894,KHRR
26895,KHRR
26896,RVSNR
26897,RVSNR
26898,NASDA
26899,NASDA
26900,INTELB
26901,AE
26902,KVR
26903,KVR
26904,DOD
26905,NROC
26905,USN
26906,LM
26907,NROC
26907,USN
26908,FKA
26909,FKA
26910,USAF
26911,VMF
26912,USN
26913,USAF
26914,AE
26915,RVSN
26916,USAF
26917,PVO
26918,PVO
26919,PVO
26920,KVR
26921,USAF
26922,AE
26923,USN
26924,AE
26925,AE
26926,USAF
26927,EUTSA
26928,AE
26929,NASA
26930,USAF
26931,USAF
26931,USN
26932,USAF
26933,LM
26934,NROC
26935,USAF
26936,KVR
26937,KHRR
26938,KHRR
26939,KHRR
26940,RVSNR
26941,RVSNR
26942,RVSNR
26943,FKA
26944,FKA
26945,FKA
26946,FKA
26947,RVSNR
26948,NROC
26949,LM
26950,FKA
26951,FKA
26952,FKA
26953,EWAT
26954,BOE
26955,FKA
26956,RVSNR
26957,ISRO
26958,ESA
26959,DLR
26960,ISRO
26961,FKA
26962,NASA
26963,JPL
26964,PVO
26965,MDC
26966,KVR
26967,MDC
26968,RVSNR
26969,MDC
26970,KS
26970,KVR
26971,KVR
26972,KVR
26973,KVR
26974,RVSN
26975,RVSN
26976,PVO
26977,PVO
26978,PVO
26979,RVSNR
26980,RVSNR
26981,AE
26982,RVSN
26983,FKA
26984,RVSNR
26985,DTV
26986,AE
26987,FKA
26987,KVR
26988,FKA
26988,KVR
26989,FKA
26989,KVR
26990,KHRR
26991,KHRR
26992,KHRR
26993,RVSNR
26994,RVSNR
26995,NASA
26996,NASA
26997,CNES
26997,JPL
26998,NASA
26999,BOE
27000,BOE
27001,FKA
27001,RGMS
27002,IZM
27002,MAK
27003,SUPA
27004,CRTS
27005,NIIPP
27005,USAF
27006,KVR
27007,KVR
27008,CNSA
27009,KVR
27010,KVR
27011,KVR
27012,KVR
27013,KVR
27014,KVR
27015,KVR
27016,KVR
27017,KVR
27018,KVR
27019,KVR
27020,KVR
27021,KVR
27022,KVR
27023,KVR
27024,KVR
27025,AE
27026,AE
27027,AE
27028,AE
27029,AE
27030,AE
27031,AE
27032,AE
27033,AE
27034,AE
27035,AE
27036,AE
27037,AE
27038,AE
27039,AE
27040,AE
27041,AE
27042,AE
27043,AE
27044,AE
27045,AE
27046,AE
27047,AE
27048,AE
27049,AE
27050,AE
27051,NASA
27052,NASA
27053,VMFR
27054,KVR
27055,KVR
27056,KVR
27057,KVR
27058,FKA
27059,FKA
27060,FKA
27061,KVR
27062,ISRO
27063,ISRO
27064,ISRO
27065,ISRO
27066,ISRO
27067,ISRO
27068,ISRO
27069,ISRO
27070,ISRO
27071,ISRO
27072,ISRO
27073,ISRO
27074,ISRO
27075,ISRO
27076,ISRO
27077,ISRO
27078,ISRO
27079,ISRO
27080,ISRO
27081,ISRO
27082,ISRO
27083,ISRO
27084,ISRO
27085,ISRO
27086,ISRO
27087,ISRO
27088,ISRO
27089,ISRO
27090,ISRO
27091,ISRO
27092,ISRO
27093,ISRO
27094,ISRO
27095,ISRO
27096,ISRO
27097,ISRO
27098,ISRO
27099,ISRO
27100,ISRO
27101,ISRO
27102,ISRO
27103,ISRO
27104,ISRO
27105,ISRO
27106,ISRO
27107,ISRO
27108,ISRO
27109,ISRO
27110,ISRO
27111,ISRO
27112,ISRO
27113,ISRO
27114,ISRO
27115,ISRO
27116,ISRO
27117,ISRO
27118,ISRO
27119,ISRO
27120,ISRO
27121,ISRO
27122,ISRO
27123,ISRO
27124,ISRO
27125,ISRO
27126,ISRO
27127,ISRO
27128,ISRO
27129,ISRO
27130,ISRO
27131,ISRO
27132,ISRO
27133,ISRO
27134,ISRO
27135,ISRO
27136,ISRO
27137,ISRO
27138,ISRO
27139,ISRO
27140,ISRO
27141,ISRO
27142,ISRO
27143,ISRO
27144,ISRO
27145,ISRO
27146,ISRO
27147,ISRO
27148,ISRO
27149,ISRO
27150,ISRO
27151,ISRO
27152,ISRO
27153,ISRO
27154,ISRO
27155,ISRO
27156,ISRO
27157,ISRO
27158,ISRO
27159,ISRO
27160,ISRO
27161,ISRO
27162,ISRO
27163,ISRO
27164,ISRO
27165,ISRO
27166,FKA
27167,FKA
27168,USAF
27169,USAF
27170,ISRO
27171,ISRO
27172,ISRO
27173,ISRO
27174,ISRO
27175,ISRO
27176,ISRO
27177,ISRO
27178,ISRO
27179,ISRO
27180,ISRO
27181,ISRO
27182,ISRO
27183,ISRO
27184,ISRO
27185,ISRO
27186,ISRO
27187,ISRO
27188,ISRO
27189,ISRO
27190,ISRO
27191,ISRO
27192,ISRO
27193,ISRO
27194,ISRO
27195,ISRO
27196,ISRO
27197,ISRO
27198,ISRO
27199,ISRO
27200,ISRO
27201,ISRO
27202,ISRO
27203,ISRO
27204,ISRO
27205,ISRO
27206,ISRO
