LAUNCH_ID,PAYLOAD_ORG_CODE
26281,GSFC
26286,INTA
26293,USAF
26299,USAF
26309,USAF
26310,INTA
26318,USAF
26321,USAF
26327,USAF
26329,UKMO
26337,USAF
26338,INTA
26342,USAF
26349,USAF
26357,USAF
26361,USAF
26362,USAF
26363,WSMR
26367,USAF
26371,INTA
26373,INTA
26376,USAF
26383,PSU
26383,WSMR
26388,USAF
26401,USAF
26412,USAF
26416,USAF
26418,USAF
26426,USAF
26432,INTA
26435,USAF
26439,USAF
26441,USAF
26452,USAF
26456,USAF
26468,USAF
26476,USAF
26481,USAF
26488,USAF
26495,USAF
26504,USAF
26510,USAF
26515,USAF
26516,UKMO
26521,USAF
26525,USAF
26532,USAF
26536,INTA
26542,USAF
26544,USAF
26549,USAF
26553,USAF
26554,USAF
26557,USAF
26569,USAF
26575,INTA
26577,USAF
26584,USAF
26590,USAF
26595,USAF
26598,INTA
26601,USAF
26604,INTA
26606,USAF
26608,USAF
26612,USAF
26618,USAF
26620,USAF
26624,USAF
26626,USAF
26629,USAF
26630,JMA
26631,JMA
26632,JMA
26633,JMA
26634,JMA
26635,JMA
26636,JMA
26637,JMA
26638,USAF
26640,JMA
26641,JMA
26642,JMA
26645,UCL
26649,UCL
26651,UKMO
26654,USAF
26660,PSU
26660,WSMR
26668,UKMO
26672,USAF
26676,UCL
26681,UKMO
26685,UCL
26689,UKMO
26698,USAF
26699,UKMO
26705,USAF
26711,UCL
26714,UKMO
26715,UKMO
26724,USAF
26730,USAF
26731,UCL
26737,USAF
26738,UCL
26744,USAF
26747,USAF
26750,INTA
26762,WSMR
26768,HOUS
26769,USAF
26773,USAF
26781,INTA
26784,WSMR
26790,GSFC
26813,HOUS
26814,INTA
26819,USAF
26821,GSFC
26823,USAF
26832,USAF
26835,GSFC
26846,USAF
26849,USAF
26858,WSMR
26875,INTA
26883,USAF
26890,UNK
26891,UNK
26899,USAF
26900,USAF
26901,INTA
26911,USAF
26914,WSMR
26916,WSMR
26919,USAF
26924,USAF
26936,USAF
26947,USAF
26949,USAF
26963,USAF
26973,INTA
26993,INTA
27014,USAF
27029,USAF
27048,USAF
27057,USAF
27072,USAF
27081,USAF
27083,USAF
27099,INTA
27106,USAF
27113,USAF
27116,USAF
27124,USAF
27125,USAF
27135,INTA
27152,USAF
27161,USAF
27176,USAF
27193,USAF
27209,USAF
27218,INTA
27223,USAF
27235,UCL
27257,USAF
27261,USAF
27282,USAF
27286,USAF
27287,USAF
27290,USAF
27298,USAF
27337,PSU
27337,WSMR
27338,USAF
27369,INTA
27381,ARC
27383,ARC
27396,USAF
27403,USAF
27427,USAF
27433,USAF
27439,INTA
27443,USAF
27457,USAF
27475,USAF
27477,UCL
27492,INTA
27512,USAF
27521,UKMO
27523,USAF
27543,INTA
27581,PRL
27659,ARC
27660,ARC
27675,UCW
27692,UCW
27708,UCW
27733,GSFC
27757,UCW
27761,UKMO
27800,UCW
27831,UCW
27838,UKMO
27879,GSFC
28039,WRE
28041,PRL
28041,SUSX
28044,PRL
28044,SUSX
28045,PRL
28045,SOTON
28048,BAL
28053,ERNO
28055,LASL
28055,UAF
28056,GCA
28058,ERNO
28059,BAL
28066,AFCRL
28070,BAL
28074,SAND
28075,SAND
28076,WFF
28077,SAND
28078,WFF
28080,BAL
28081,SDCO
28082,WRE
28083,SAND
28084,WRE
28085,WRE
28090,UMN
28092,BIR
28096,LARC
28102,MPE
28102,NDRE
28103,DENV
28108,INTA
28115,INTA
28142,AFCRL
28148,BAL
28149,BAL
28150,BAL
28153,AFCRL
28156,RAE
28161,GSFC
28162,WFF
28170,USAF
28183,PRL
28183,SUSX
28184,MPE
28184,PRL
28184,UCB
28185,MPE
28185,PRL
28185,UCB
28186,DENV
28193,AFCRL
28194,AFCRL
28196,CNES
28198,CNES
28200,INTA
28200,NASA
28201,INTA
28201,NASA
28202,INTA
28203,INTA
28204,INTA
28205,INTA
28206,GSFC
28207,JMA
28208,JMA
28220,AFCRL
28221,GSFC
28222,LASL
28222,UAF
28223,GSFC
28224,MPE
28225,GMS
28226,AFCRL
28227,UNH
28228,GSFC
28230,CRA
28232,CRA
28233,CRA
28235,MSSL
28235,UCL
28236,LASL
28237,AFCRL
28237,USU
28238,CRA
28239,CULH
28241,JHU
28242,LASL
28245,GMS
28248,ONERA
28249,USU
28253,YORK
28254,CAL
28255,CRA
28256,WRE
28257,UTOR
28258,BONN
28259,NRL
28260,RAE
28261,NRL
28262,AFCRL
28263,NRL
28265,BONN
28267,UMI
28268,NRL
28269,ASE
28270,NRL
28271,NRL
28272,AFCRL
28273,AFCRL
28274,GMS
28275,AFCRL
28276,PRL
28277,SUPA
28278,SUPA
28279,AFCRL
28281,AFCRL
28283,AFCRL
28284,LAS
28285,AFCRL
28286,AFCRL
28287,AFCRL
28288,AFCRL
28289,AFCRL
28290,AFCRL
28291,AFCRL
28292,MPAE
28293,AFCRL
28294,AFCRL
28296,AFCRL
28297,NIPR
28300,WRE
28301,MPAE
28302,MPAE
28303,NCAR
28305,LPARL
28307,SUPA
28308,MPAE
28313,AFCRL
28314,AFCRL
28315,MPAE
28318,MPAE
28319,MPAE
28321,NRL
28322,NIPR
28323,NIPR
28324,LASL
28325,NRCC
28326,GSFC
28327,MPAE
28329,GSFC
28330,UMI
28331,GSFC
28332,WRE
28333,MIT
28334,GSFC
28335,LRL
28336,LEID
28336,NAG
28338,MPAE
28341,ADEL
28343,WSMR
28358,NDRE
28358,UMD
28359,NDRE
28359,UMD
28360,MPAE
28362,UCO
28363,LRL
28365,MPAE
28366,UCB
28367,GSFC
28368,CIT
28371,CHIC
28373,MPAE
28374,WRE
28378,MPAE
28379,MSC
28382,MSSL
28384,CAL
28385,GSFC
28385,INTA
28386,RAE
28387,MPAE
28389,GSFC
28389,INTA
28390,SASK
28391,LASL
28392,SASK
28393,SASK
28395,SASK
28396,CRC
28396,RSRS
28397,CRC
28397,RSRS
28398,CRC
28398,RSRS
28399,CRC
28399,RSRS
28400,NRL
28401,ASE
28402,MPAE
28404,UCO
28407,CORN
28409,HCO
28410,AFCRL
28414,GSFC
28415,ASE
28417,NIPR
28419,MIT
28420,UWI
28421,NIPR
28423,PRL
28424,PRL
28430,AFCRL
28431,AFCRL
28433,BIR
28434,RSRS
28435,RSRS
28439,RSRS
28440,RSRS
28441,JHU
28442,GSFC
28443,ISAS
28446,MIT
28451,ISAS
28452,AFCRL
28453,RSRS
28455,UMN
28456,STA
28459,AFCRL
28460,PRL
28460,SUSX
28462,GSFC
28473,BIR
28473,SOTON
28474,BIR
28474,SOTON
28475,DUD
28475,SSC
28476,LASL
28476,UAF
28477,DUD
28477,SSC
28478,SOTON
28482,PRL
28482,SUSX
28483,NRL
28484,AFCRL
28485,SUSX
28486,DUD
28486,SSC
28487,MSSL
28488,PRL
28489,GCA
28490,GCA
28491,PRL
28492,NOAA
28493,PRL
28493,SUSX
28495,QUB
28495,SHEF
28496,MPAE
28498,MPAE
28499,LRL
28500,LRL
28501,UMN
28502,BIR
28502,SOTON
28503,MO
28503,MSSL
28504,NOAA
28505,SUSX
28506,MSSL
28507,GSFC
28507,HCO
28508,MPAE
28512,MSSL
28515,NDRE
28517,SUSX
28518,CHIC
28519,GMS
28521,AFCRL
28522,AFCRL
28523,AFCRL
28524,AFCRL
28526,PRL
28526,SUSX
28527,UIUC
28528,NRL
28529,AFCRL
28534,UTD
28535,CEA
28535,UTR
28536,MPE
28537,NRCC
28539,SOTON
28540,UCO
28541,MPE
28542,AFCRL
28543,GSFC
28544,BIR
28544,SOTON
28545,MPE
28546,GSFC
28547,NRCC
28549,GSFC
28553,CRA
28556,WSMR
28557,UBC
28558,NRCC
28561,GMS
28563,AFCRL
28564,AFCRL
28565,UIUC
28566,LUX
28567,AFCRL
28568,AFCRL
28569,RSRS
28571,UWI
28572,ADEL
28572,QUB
28572,SHEF
28577,AFCRL
28578,AFCRL
28579,AFCRL
28580,JHU
28583,LPSP
28584,BERN
28584,FREIB
28585,UCO
28586,NIPR
28599,AFCRL
28600,TSAO
28601,ISAS
28602,GMS
28603,GMS
28607,SDCO
28608,SDCO
28609,SDCO
28610,SDCO
28611,SDCO
28612,KGO
28612,RSRS
28613,SDCO
28614,SDCO
28616,ADEL
28617,ADEL
28618,WRE
28619,WRE
28620,WRE
28621,WRE
28622,WRE
28624,WRE
28625,WRE
28626,WRE
28627,WRE
28628,LPSP
28629,CNES
28630,CNES
28631,CNES
28632,CNES
28633,CNES
28634,KGO
28634,RSRS
28645,RSRS
28652,ISAS
28654,GSFC
28654,MSFC
28655,AERO
28656,ISAS
28657,AERO
28659,UIUC
28660,AFCRL
28661,AFCRL
28662,PRL
28662,RSRS
28663,RICE
28664,WRE
28665,MPE
28668,PRL
28668,RSRS
28669,NASDA
28670,AFCRL
28671,RTG
28672,SASK
28674,TRW
28677,NIPR
28681,MPAE
28682,MPAE
28683,WRE
28684,PRL
28684,RSRS
28693,NDRE
28695,SASK
28696,PITT
28697,ISAS
28698,UCW
28699,GMS
28700,ISAS
28701,UWI
28702,ISAS
28704,GMS
28705,ISAS
28705,TOK
28706,WRE
28707,RICE
28708,IASB
28709,IASB
28711,MPE
28711,NRL
28711,TUB
28712,KGO
28712,RSRS
28714,GMS
28715,GMS
28719,AFCRL
28720,AFCRL
28721,AFCRL
28722,AFCRL
28729,INTA
28747,USAF
28757,USAF
28762,USAF
28774,USAF
28782,USAF
28785,INTA
28793,USAF
28802,USAF
28810,USAF
28817,USAF
28820,USAF
28830,USAF
28837,NASDA
28838,NASDA
28839,USAF
28845,USAF
28847,INTA
28852,USAF
28871,USAF
28888,USAF
28900,USAF
28908,USAF
28920,USAF
28924,INTA
28934,USAF
28939,INTA
28940,USAF
28949,INTA
28956,USAF
28961,USAF
28970,USAF
28984,USAF
28990,USAF
28999,USAF
29011,WSMR
29014,USAF
29022,USAF
29025,USAF
29035,USAF
29051,USAF
29056,USAF
29064,USAF
29081,USAF
29083,INTA
29095,USAF
29096,USAF
29100,PSU
29112,HOUS
29113,USAF
29119,USAF
29128,USAF
29133,USAF
29138,USAF
29139,WSMR
29148,USAF
29150,USAF
29157,USAF
29160,WSMR
29173,USAF
29176,USAF
29184,USAF
29191,USAF
29201,USAF
29209,USAF
29215,USAF
29221,USAF
29222,USAF
29232,USAF
29233,USAF
29234,INTA
29242,USAF
29243,USAF
29251,USAF
29258,USAF
29259,USAF
29264,USAF
29265,INTA
29273,USAF
29274,USAF
29276,USAF
29279,USAF
29287,USAF
29288,USAF
29289,USAF
29290,USAF
29300,USAF
29306,USAF
29311,USAF
29315,USAF
29323,USAF
29331,USAF
29336,USAF
29339,USAF
29344,USAF
29346,USAF
29352,USAF
29359,USAF
29361,USAF
29365,UKMO
29368,USAF
29372,USAF
29374,WSMR
29377,WSMR
29380,NASDA
29381,INTA
29384,USAF
29389,USAF
29394,USAF
29402,NASDA
29403,USAF
29413,USAF
29417,INTA
29430,INTA
29431,USAF
29436,USAF
29437,INTA
29444,WSMR
29450,USAF
29456,USAF
29459,INTA
29460,USAF
29463,USAF
29465,INTA
29467,PSU
29472,USAF
29476,USAF
29480,INTA
29484,USAF
29491,USAF
29495,INTA
29498,USAF
29506,USAF
29531,USAF
29537,USAF
29542,USAF
29551,WSMR
29559,USAF
29568,USAF
29579,USAF
29585,INTA
29590,WFF
29594,CNES
29598,USAF
29602,USAF
29618,USAF
29630,WFF
29632,WFF
29633,USAF
29634,INTA
29646,USAF
29656,USAF
29666,USAF
29676,USAF
29680,USAF
29699,INTA
29709,USAF
29718,USAF
29731,USAF
29732,INTA
29740,USAF
29749,USAF
29773,USAF
29782,USAF
29793,USAF
29806,USAF
29832,INTA
29835,USAF
29840,INTA
29846,GSFC
29847,INTA
29858,USAF
29867,USAF
29876,USAF
29881,USAF
29893,USAF
29902,USAF
29910,GSFC
29911,INTA
29919,USAF
29929,USAF
29933,USAF
29945,GSFC
29947,USAF
29955,USAF
29960,USAF
29967,USAF
29972,USAF
29973,USAF
29974,USAF
29975,USAF
29976,USAF
29983,HOUS
29983,NRCC
29984,USAF
29994,HOUS
30049,USAF
30115,USAF
30118,LARC
30123,LARC
30124,LARC
30128,LARC
30141,USAF
30178,BAL
30179,BAL
30182,BAL
30183,BAL
30185,BAL
30186,BAL
30187,BAL
30191,BAL
30194,USAF
30203,USAF
30224,USAF
30236,WSMR
30250,USAF
30258,PSU
30271,USAF
30281,USAF
30296,AN
30296,ISRO
30332,UCW
30342,UCW
30360,AN
30360,ISRO
30375,AN
30375,ISRO
30420,AN
30420,ISRO
30437,AN
30437,ISRO
30449,AN
30449,ISRO
30465,UCW
30474,GMS
30479,GMS
30502,PSU
30513,AN
30513,ISRO
30528,AN
30528,ISRO
30529,AN
30529,ISRO
30530,AN
30530,ISRO
30531,AN
30531,ISRO
30532,AN
30532,ISRO
30533,AN
30533,ISRO
30534,AN
30534,ISRO
30541,AN
30541,ISRO
30547,PSU
30571,AN
30571,ISRO
30736,PIHM
30737,PIHM
30738,PIHM
30739,PIHM
30740,PIHM
30748,GSFC
30759,PIHM
30760,PIHM
30761,PIHM
30763,PIHM
30764,GSFC
30772,GSFC
30773,AFCRL
30788,AFCRL
30789,SDCO
30792,EGAO
30793,EGAO
30796,SAND
30797,SAND
30798,SAND
30799,SAND
30800,WFF
30801,SAND
30808,MPAE
30810,MPAE
30811,SUPA
30812,AFCRL
30813,MPAE
30814,AFCRL
30815,SUPA
30818,GSFC
30819,AFCRL
30820,SOTON
30822,CNES
30823,SDCO
30824,SDCO
30825,SDCO
30826,SDCO
30827,SDCO
30828,SDCO
30829,SDCO
30830,SDCO
30832,CNES
30833,CNES
30834,CNES
30835,CNES
30836,CNES
30837,GSFC
30838,CNES
30839,CNES
30840,CNES
30841,CNES
30842,CNES
30843,CNES
30844,CNES
30845,INTA
30845,NASA
30846,INTA
30846,NASA
30847,INTA
30847,NASA
30848,INTA
30848,NASA
30850,GSFC
30851,GSFC
30852,GSFC
30853,GSFC
30854,GSFC
30855,GSFC
30856,GSFC
30857,GSFC
30866,AFCRL
30871,CULH
30872,SUPA
30874,UMN
30878,MPAE
30880,BIR
30880,SOTON
30881,CULH
30882,GSFC
30883,GSFC
30884,AFCRL
30885,RAE
30886,MPAE
30887,CIT
30888,AFCRL
30890,NIPR
30891,AFCRL
30892,AFCRL
30893,GSFC
30894,RAE
30895,MPAE
30898,MIT
30899,GSFC
30903,BIR
30903,SOTON
30904,GSFC
30905,RSRS
30906,RSRS
30907,RSRS
30908,RSRS
30909,MPAE
30910,RSRS
30911,UCB
30912,RSRS
30913,NRL
30914,RSRS
30917,MPAE
30919,NRL
30920,ISRO
30921,AFCRL
30923,AFCRL
30925,CNRS
30926,LUX
30927,NIPR
30931,LRL
30932,AFCRL
30933,ISAS
30936,GMS
30941,BONN
30941,MPE
30942,NRCC
30943,UCO
30944,UIUC
30945,BRIS
30948,NCAR
30949,PRIN
30950,AFCRL
30951,CESR
30951,IKI
30951,IZM
30952,GMS
30954,WSMR
30955,NOAA
30956,WSMR
30957,WSMR
30958,WSMR
30959,WSMR
30960,WSMR
30961,WSMR
30962,WSMR
30963,WSMR
30965,LPARL
30969,ASE
30970,HCO
30972,NIPR
30973,NIPR
30974,LPARL
30975,AFCRL
30976,KYO
30977,AFCRL
30978,NRL
30980,RSRS
30980,UCL
30982,CALG
30985,LRL
30987,MPAE
30991,UCW
30997,GMS
30998,TIFR
30999,CULH
30999,KPNO
31000,CRA
31001,GSFC
31002,GSFC
31003,GMS
31004,CAL
31005,UCW
31007,PRL
31008,BONN
31008,FREIB
31009,MPAE
31013,NIPR
31014,RAE
31017,GSFC
31018,GSFC
31019,PITT
31020,GSFC
31021,GSFC
31022,GSFC
31023,GMS
31027,BRIS
31029,GSFC
31030,351SMW
31032,UCO
31034,GMS
31045,DUD
31045,MISU
31046,DUD
31046,MISU
31048,GSFC
31049,UIUC
31050,DFVLR
31050,RAE
31050,SSC
31051,GSFC
31052,DUD
31052,MISU
31054,GSFC
31056,HCO
31057,AFCRL
31058,AFCRL
31059,UIUC
31060,WRE
31062,PITT
31065,ISAS
31065,TOK
31066,ISAS
31067,NIPR
31069,GSFC
31071,NAG
31073,UCO
31079,QUB
31080,QUB
31081,NRL
31083,UCW
31085,NASDA
31086,MPAE
31087,UCL
31088,UCL
31089,AFCRL
31090,GSFC
31092,SHEF
31092,SOTON
31093,GMS
31096,AFCRL
31098,AFCRL
31099,WRE
31100,GSFC
31101,ISAS
31101,TOK
31105,AFCRL
31106,AFCRL
31107,AFCRL
31108,WRE
31109,GMS
31111,WRE
31112,WSMR
31116,MPAE
31124,ESRO
31124,MPE
31125,AFCRL
31126,MPAE
31127,AFCRL
31128,GSFC
31130,MPE
31132,UCL
31133,SOTON
31134,MSSL
31134,RSRS
31134,SOTON
31135,WRE
31136,UCL
31137,NDRE
31138,GMS
31139,NRL
31142,AFCRL
31143,AFCRL
31144,AFCRL
31145,AFCRL
31146,AFCRL
31147,MPAE
31148,ISAS
31149,AFCRL
31150,AFCRL
31151,AFCRL
31152,WRE
31153,GMS
31154,AFCRL
31155,JHU
31156,AFCRL
31157,GMS
31158,MSSL
31158,RSRS
31158,SOTON
31159,NRCC
31160,RSRS
31161,RSRS
31167,UWI
31168,CIT
31170,MPAE
31171,AFCRL
31174,MIT
31175,CIT
31176,MIT
31177,UWI
31178,NRL
31179,BIR
31179,UCL
31181,BIR
31182,UCL
31183,BIR
31184,UCL
31185,BIR
31186,UCB
31187,IIAE
31187,MPE
31188,IIAE
31188,MPE
31190,WRE
31191,MSSL
31193,MPE
31194,DLR
31195,UCB
31196,UHI
31197,YORK
31198,LUX
31199,MPE
31200,UAF
31201,WSMR
31206,MPAE
31207,SUSX
31208,MPAE
31209,YORK
31210,UAF
31211,YORK
31212,WSMR
31213,YORK
31214,YORK
31215,MPAE
31216,YORK
31217,SHEF
31217,SOTON
31220,SUSX
31221,SHEF
31221,SOTON
31222,AFCRL
31223,WSMR
31224,GMS
31225,MPAE
31227,HCO
31228,AFCRL
31230,MPAE
31232,MPAE
31235,MPAE
31236,MPAE
31238,LPARL
31242,GMS
31247,AFCRL
31248,AFCRL
31249,AFCRL
31250,GMS
31251,GMS
31252,GMS
31253,GMS
31254,GMS
31255,GMS
31257,GMS
31258,GMS
31261,SDCO
31262,SDCO
31263,SDCO
31264,SDCO
31265,SDCO
31266,SDCO
31268,SDCO
31269,SDCO
31270,SDCO
31271,SDCO
31272,SDCO
31273,SDCO
31274,SDCO
31280,WRE
31283,ISAS
31284,TSAO
31333,DLR
31344,NRCC
31347,MPAE
31348,WRE
31349,WRE
31350,WRE
31351,WRE
31352,WRE
31353,WRE
31355,NRCC
31366,PRL
31377,DLR
31382,LASL
31382,UAF
31383,LASL
31384,NDRE
31385,NASDA
31386,DLR
31387,KGO
31387,KTH
31388,NRCC
31389,UCB
31392,NIPR
31393,DLR
31393,INPE
31394,OPM
31395,TAO
31396,UCW
31402,NRCC
31403,UCW
31404,ISAS
31405,UCW
31406,NRCC
31407,SASK
31408,UMI
31409,LUX
31414,PITT
31415,PRL
31416,PRL
31417,UTD
31418,HCO
31422,ASE
31425,USAF
31426,USAF
31427,USAF
31428,USAF
31429,USAF
31436,USAF
31450,USAF
31465,USAF
31474,USAF
31475,GSFC
31478,GSFC
31488,USAF
31498,USAF
31523,USAF
31525,USAF
31544,USAF
31552,USAF
31556,USAF
31557,WSMR
31558,USAF
31559,USAF
31569,GSFC
31571,NASDA
31572,NASDA
31602,USAF
31609,USAF
31618,USAF
31637,USAF
31643,USAF
31651,USAF
31656,USAF
31676,USAF
31679,USAF
31681,USAF
31688,USAF
31697,USAF
31698,USAF
31699,USAF
31700,USAF
31702,USAF
31703,USAF
31704,USAF
31705,USAF
31712,USAF
31790,USAF
31833,USAF
31835,USAF
31836,USAF
31837,USAF
31838,USAF
31839,USAF
31840,USAF
31841,USAF
31879,USAF
31946,GSFC
31967,USAF
31970,USAF
31971,USAF
31972,USAF
31973,USAF
32103,CNES
32104,CNES
32105,CNES
32106,CNES
32107,CNES
32108,CNES
32109,CNES
32110,CNES
32111,CNES
32113,CNES
32114,CNES
32115,CNES
32116,GMS
32117,GMS
32118,GMS
32119,GMS
32120,GMS
32121,GMS
32122,GMS
32124,GMS
32125,UKMO
32126,UKMO
32127,UKMO
32128,UKMO
32129,UKMO
32130,UKMO
32131,UKMO
32132,UKMO
32133,UKMO
32135,UKMO
32136,UKMO
32137,NOAA
32138,NOAA
32139,NOAA
32140,NOAA
32141,NOAA
32142,NOAA
32143,NOAA
32145,NOAA
32146,NOAA
32147,NOAA
32148,NOAA
32149,NOAA
32150,IAE
32151,IAE
32152,IAE
32153,IAE
32154,IAE
32156,IAE
32157,IAE
32158,IAE
32159,WSMR
32160,NOAA
32162,USAF
32167,USAF
32168,HOUS
32177,USAF
32178,NASDA
32185,USAF
32187,USAF
32191,USAF
32192,INTA
32202,NASDA
32203,USAF
32210,USAF
32214,USAF
32227,USAF
32230,GSFC
32232,USAF
32241,USAF
32242,USAF
32250,USAF
32257,USAF
32261,USAF
32265,GSFC
32269,USAF
32279,USAF
32283,USAF
32293,USAF
32313,USAF
32315,USAF
32323,USAF
32330,USAF
32331,USAF
32337,USAF
32341,USAF
32343,INTA
32347,USAF
32357,USAF
32360,USAF
32370,USAF
32374,USAF
32378,USAF
32381,USAF
32393,USAF
32398,USAF
32405,USAF
32415,USAF
32422,USAF
32428,USAF
32436,USAF
32447,USAF
32456,USAF
32465,USAF
32474,USAF
32479,USAF
32484,USAF
32499,USAF
32502,USAF
32513,USAF
32529,USAF
32532,INTA
32535,USAF
32539,USAF
32549,USAF
32563,USAF
32569,USAF
32593,USAF
32600,USAF
32611,USAF
32619,USAF
32628,USAF
32638,USAF
32643,USAF
32657,USAF
32659,INTA
32662,USAF
32676,USAF
32684,USAF
32695,NRCC
32702,USAF
32734,USAF
32744,USAF
32748,USAF
32751,USAF
32764,USAF
32788,GSFC
32793,INTA
32799,USAF
32831,GMS
32838,USAF
32872,USAF
32898,USAF
32902,USAF
32908,USAF
32909,USAF
32910,USAF
32920,USAF
32935,USAF
32940,USAF
32945,WSMR
32963,WSMR
32964,WFF
32965,WFF
32966,WFF
32967,WFF
32969,WFF
32973,WFF
32974,WFF
32975,WFF
32976,WFF
32977,WFF
32983,USAF
33005,USAF
33033,USAF
33035,USAF
33036,USAF
33037,USAF
33047,USAF
33050,USAF
33056,USAF
33070,USAF
33078,CNES
33079,CNES
33080,CNES
33081,CNES
33082,CNES
33083,CNES
33084,CNES
33085,CNES
33086,CNES
33087,CNES
33098,CNES
33109,CNES
33174,GMS
33185,GMS
33188,GMS
33242,GMS
33243,GMS
33244,GMS
33245,GMS
33246,GMS
33248,GMS
33251,GMS
33299,WFF
33300,WSMR
33301,WFF
33302,WSMR
33303,UNK
33304,UNK
33305,WFF
33306,WSMR
33318,PSU
33551,GMS
33552,GMS
33553,GMS
33554,GMS
33555,GMS
33556,GMS
33564,HOUS
33572,GMS
33710,SAND
33713,LRL
33718,AFCRL
33720,PITT
33723,GSFC
33732,WFF
33736,AFCRL
33737,AFCRL
33738,AFCRL
33747,SAND
33760,SAND
33766,MPE
33767,NRL
33769,LRL
33770,ADEL
33770,NRL
33779,SAND
33780,SAND
33781,SAND
33797,WFF
33798,MISU
33798,WFF
33799,CNES
33800,CNES
33801,CNES
33802,CNES
33803,CNES
33804,CNES
33805,CNES
33806,CNES
33807,CNES
33808,CNES
33809,CNES
33810,CNES
33811,CNES
33812,CNES
33813,CNES
33814,CNES
33815,CNES
33816,CNES
33817,CNES
33818,CNES
33819,CNES
33820,CNES
33821,CNES
33822,INTA
33823,INTA
33824,INTA
33825,INTA
33826,INTA
33827,INTA
33828,INTA
33829,INTA
33830,INTA
33832,GSFC
33833,IIAE
33834,IIAE
33836,WRE
33837,WRE
33846,NRCC
33847,AFCRL
33849,AFCRL
33850,AFCRL
33852,AFCRL
33853,STO
33854,GSFC
33854,KGO
33854,KTH
33855,STO
33857,GSFC
33857,KGO
33857,KTH
33860,AFCRL
33861,SASK
33862,PITT
33865,AFCRL
33868,LPSP
33868,UCO
33869,CALG
33872,PITT
33874,GSFC
33877,RICE
33883,GMS
33885,GSFC
33886,HOUS
33886,LASL
33886,UAF
33887,LASL
33887,SHEF
33888,NRL
33888,UMD
33892,UMI
33893,GSFC
33893,MISU
33894,GSFC
33894,MISU
33895,GMS
33896,GSFC
33897,GSFC
33899,LASL
33899,UAF
33903,AFCRL
33904,AERO
33905,ESTEC
33905,GMS
33905,ORL
33907,RSRS
33908,UCW
33912,AFCRL
33913,RSRS
33914,UCW
33915,GMS
33916,AFCRL
33918,GMS
33919,LPARL
33920,AFCRL
33921,LASL
33921,UAF
33923,AFCRL
33925,AFCRL
33928,UMN
33929,AFCRL
33930,UIUC
33931,AFCRL
33932,ADEL
33932,UCL
33934,ISRO
33938,WSMR
33939,SHEF
33942,ERNO
33948,GSFC
33949,GSFC
33950,PSU
33951,HCO
33963,WSMR
33976,UCB
33978,DASA
33980,MSSL
33981,NRL
33982,UHI
33983,SAND
33983,UCO
33984,SAND
33984,UCO
33985,GMS
33986,GMS
33990,GSFC
33993,ASE
33995,AFCRL
33996,AFCRL
33997,AFCRL
33999,MPE
34000,AFCRL
34001,AFCRL
34002,AFCRL
34003,WSMR
34005,AFCRL
34006,UIUC
34007,AFCRL
34008,UIUC
34010,PITT
34011,AFCRL
34012,AFCRL
34013,AFCRL
34014,AFCRL
34015,AFCRL
34016,UMI
34017,UIUC
34018,AFCRL
34019,LRL
34021,AFCRL
34022,AFCRL
34023,DMI
34025,GSFC
34026,GSFC
34027,DMI
34034,SAMSO
34035,UWI
34036,RAE
34041,DUD
34044,AFCRL
34045,MPE
34045,NDRE
34047,ISAS
34051,ISAS
34054,SOTON
34055,AFCRL
34056,SOTON
34057,NRL
34060,MSSL
34061,AFCRL
34062,IASB
34063,AFCRL
34064,IASB
34065,IASB
34067,ISAS
34068,AFCRL
34069,HCO
34070,ISAS
34072,GMS
34078,GMS
34080,GMS
34082,ISAS
34090,TSAO
34091,GSFC
34092,QUB
34094,QUB
34097,UCW
34102,GSFC
34104,MSSL
34105,GSFC
34109,LUX
34109,MPE
34109,TUBI
34110,INTA
34111,RAE
34112,PSU
34126,AFCRL
34127,LASL
34142,KTH
34142,RSRS
34143,LRL
34144,CAL
34145,LEID
34145,NAG
34147,GMS
34148,GMS
34150,NRL
34152,MIT
34153,LAS
34159,UCO
34160,UCB
34161,UWI
34164,USCLA
34165,CULH
34166,MPE
34167,RSRS
34168,UCW
34172,MSSL
34175,UCO
34176,ISAS
34176,NRCC
34177,MITLL
34178,MPE
34179,UCW
34180,RSRS
34181,QUB
34183,NRCC
34187,GSFC
34187,NDRE
34188,AFCRL
34193,MPE
34194,UCL
34196,UCL
34198,UCL
34199,UCL
34202,GMS
34204,CAL
34205,NRL
34215,ADEL
34216,ADEL
34218,ADEL
34219,AFCRL
34220,MITLL
34221,MITLL
34291,WRE
34293,JHU
34304,NRL
34315,MPAE
34324,MPAE
34326,MPE
34327,UCO
34328,MPAE
34329,NRL
34330,ASE
34331,ISAS
34332,MPAE
34333,UIUC
34334,GSFC
34335,LAS
34336,MPAE
34338,GSFC
34339,MPAE
34341,GSFC
34342,ISAS
34343,AERO
34344,YORK
34345,MPAE
34347,MPAE
34350,GSFC
34350,NDRE
34355,NASDA
34357,MSSL
34357,UCB
34363,ESTEC
34363,MPE
34363,NDRE
34364,AFCRL
34365,CAL
34366,STA
34367,UCO
34369,GMS
34370,USAF
34371,USAF
34372,USAF
34373,USAF
34374,USAF
34375,USAF
34376,USAF
34506,USAF
34507,USAF
34508,USAF
34509,USAF
34510,USAF
34512,NASDA
34514,NASDA
34648,USAF
34649,USAF
34650,USAF
