SITE_ID,SITE_NAME,SITE_CODE,SITE_TYPE,STATE_ORG_CODE,START_DATE,STOP_DATE,SITE_SHORT_NAME,SITE_FULL_NAME,SITE_LOCATION,LONGITUDE,LATITUDE,DEGREES_UNCERTAINTY
577,GIK-5,LC70,launch point,,1961-01-01 00:00:00,1965-01-01 00:00:00,GIK-5 LC70,"Ploshchadka 70, GIK-5, Baykonur, Kazakstan",,63.102,46.029,.015
578,GIK-5,LC70/10,launch point,,1961-01-01 00:00:00,1965-01-01 00:00:00,GIK-5 LC70,"Ploshchadka 70, GIK-5, Baykonur, Kazakstan",,63.102,46.029,.015
579,GIK-5,LC70/11,launch point,,1961-01-01 00:00:00,1965-01-01 00:00:00,GIK-5 LC70,"Ploshchadka 70, GIK-5, Baykonur, Kazakstan",,63.102,46.029,.015
580,GIK-5,LC70/9,launch point,,1961-01-01 00:00:00,1965-01-01 00:00:00,GIK-5 LC70,"Ploshchadka 70, GIK-5, Baykonur, Kazakstan",,63.102,46.029,.015
581,GIK-5,LC75,launch point,,1961-01-01 00:00:00,1965-01-01 00:00:00,GIK-5 LC75,"Ploshchadka 75, GIK-5, Baykonur, Kazakstan",,63.207,45.956,.015
582,GIK-5,LC75/12,launch point,,1961-01-01 00:00:00,1965-01-01 00:00:00,GIK-5 LC75,"Ploshchadka 75, GIK-5, Baykonur, Kazakstan",,63.207,45.956,.015
583,GIK-5,LC75/13,launch point,,1961-01-01 00:00:00,1965-01-01 00:00:00,GIK-5 LC75,"Ploshchadka 75, GIK-5, Baykonur, Kazakstan",,63.207,45.956,.015
584,GIK-5,LC75/14,launch point,,1961-01-01 00:00:00,1965-01-01 00:00:00,GIK-5 LC75,"Ploshchadka 75, GIK-5, Baykonur, Kazakstan",,63.207,45.956,.015
585,GIK-5,LC80/17,launch point,,1965-01-01 00:00:00,1970-01-01 00:00:00,GIK-5 LC80/17,"Ploshchadka 80, GIK-5, Baykonur, Kazakstan",,64,46,.04
586,GIK-5,LC80/18,launch point,,1965-01-01 00:00:00,1980-01-01 00:00:00,GIK-5 LC80/18,"PU18, Ploshchadka 80 (later 140), GIK-5, Baykonur, Kazakstan",,63,46,.2
587,GIK-5,LC81/23,launch point,,1965-01-01 00:00:00,,GIK-5 LC81/23,"PU23, Ploshchadka 81L, GIK-5, Baykonur, Kazakstan",,62.983,46.059,.015
588,GIK-5,LC81/24,launch point,,1965-01-01 00:00:00,,GIK-5 LC81/24,"PU24, Ploshchadka 81P, GIK-5, Baykonur, Kazakstan",,62.99,46.067,.015
589,GIK-5,LC90,launch point,,1965-01-01 00:00:00,,GIK-5 LC90,"PU19 or PU20, PL 90, GIK-5, Baykonur, Kazakstan",,62.935,46.081,.015
590,GIK-5,LC90/19,launch point,,1965-01-01 00:00:00,,GIK-5 LC90/19,"PU19, Ploshchadka 90L, GIK-5, Baykonur, Kazakstan",,62.935,46.081,.015
591,GIK-5,LC90/20,launch point,,1965-01-01 00:00:00,,GIK-5 LC90/20,"PU20, Ploshchadka 90P, GIK-5, Baykonur, Kazakstan",,62.936,46.081,.015
592,GIK-5,PL251,launch point,,1987-01-01 00:00:00,,GIK-5 PL251,"Buran runway, GIK-5 Baykonur",,63.324,46.029,.02
593,GIK-5,PU31,launch point,,1956-01-01 00:00:00,,GIK-5 PU31,"PU31 (Ploshchadka unknown), GIK-5, Baykonur, Kazakstan",,63,46,.04
594,GIK-5,PU32,launch point,,1956-01-01 00:00:00,,GIK-5 PU32,"PU32 (Ploshchadka unknown), GIK-5, Baykonur, Kazakstan",,63,46,.04
595,GIK-5,PU33,launch point,,1956-01-01 00:00:00,,GIK-5 PU33,"PU33 (Ploshchadka unknown), GIK-5, Baykonur, Kazakstan",,63,46,.04
596,GIK-5,,launch site,RU,1989-01-01 00:00:00,,GIK-5,"GIK-5, Baykonur, Kazakstan",,63,46,.02
597,GILB,,launch site,US,1964-01-01 00:00:00,1970-01-01 00:00:00,GILB  -,"Gilson Butte, Utah",,-110.58,38.59,.05
598,GILLAM,,launch site,CA,1972-01-15 00:00:00,1973-02-02 00:00:00,GILLA -,"Gillam, Manitoba",,-96,56.1,1
599,GIOIA,,launch site,I,,,GIOIA -,"Jupiter sites, Gioia del Colle, Italy",,16.93,40.76,.01
600,GIP-53,,launch site,RU,1994-06-01 00:00:00,1995-01-01 00:00:00,GIP-53,"GIP-53, Plesetsk, Rossiya",,41.1,63,.5
601,GMI,,launch site,NZ,2009-01-01 00:00:00,,GMI,Great Mercury Island,"Great Mercury I., New Zealand",175.92,-36.58,.02
602,GNIIP,LC(T2),launch point,,1982-01-01 00:00:00,,GNIIP LC(T2),"15Zh44/15Zh60 SP, GNIIP, Plesetsk",,41.083,63.083,.3
603,GNIIP,LC(T3),launch point,,1982-01-01 00:00:00,,GNIIP LC(T3),"Topol'-M SP, GNIIP, Plesetsk",,41.092,63.1,.3
604,GNIIP,LC(T4),launch point,,1982-01-01 00:00:00,,GNIIP LC(T4),"15Zh44 SP, GNIIP, Plesetsk",,41.12,63.11,.3
605,GNIIP,LC158,launch point,,1982-01-01 00:00:00,,GNIIP LC158,"Ploshchadka 158, GNIIP, Plesetsk, Rossiya",,41.08,63.05,.3
606,GNIIP,LC167,launch point,,1982-01-01 00:00:00,,GNIIP LC167,"15Zh58 SP, GNIIP, Plesetsk     (ID uncertain)",,41.13,62.98,.3
607,GNIIP,Yu-1,launch point,,1994-01-01 00:00:00,,GNIIP Yu-1,"ShPU Ploshch. Yuzhnaya-1, , Plesetsk, Rossiya",,,,
608,GNIIP,,launch site,RU,1995-01-01 00:00:00,,GNIIP -,"GNIIP, Plesetsk, Rossiya",,41.1,63,.5
609,GNIIP1,,launch site,RU,1993-01-01 00:00:00,1994-06-01 00:00:00,GNIIP -,"GNIIP, Plesetsk, Rossiya",,41.1,63,.5
610,GNIIPV,,launch site,RU,1993-01-01 00:00:00,1994-11-01 00:00:00,GNIIP,"GNIIP, VKS section, Plesetsk, Rossiya",,40.5,62.9,.02
611,GOSEONG,,launch site,KR,2017-07-01 00:00:00,,Goseong,"Goseong, South Korea",,128.4183,38.5226,.0001
612,GRLC,Pad 1,launch point,,1964-02-10 00:00:00,1973-08-24 00:00:00,GRLC  Pad 1,"Pad 1, Green River, Utah",,-110.1,38.9,.1
613,GRLC,Pad 2,launch point,,1964-02-10 00:00:00,1973-08-24 00:00:00,GRLC  Pad 2,"Pad 2, Green River, Utah",,-110.1,38.9,.1
614,GRLC,Pad 3,launch point,,1964-02-10 00:00:00,1973-08-24 00:00:00,GRLC  Pad 3,"Pad 3, Green River, Utah",,-110.1,38.9,.1
615,GRLC,,launch site,US,1964-02-10 00:00:00,1973-08-24 00:00:00,GRU   -,"Green River, Utah",,-110.13,38.97,.05
616,GRLY,5IN,launch point,,1971-08-07 00:00:00,1971-08-14 00:00:00,GRLY  5IN,"HARP 5-inch Gun, Fort Greely, Alaska",,-146,64,.25
617,GRLY,,launch site,US,1971-08-07 00:00:00,1971-08-14 00:00:00,GRLY  -,"Fort Greely, Alaska",,-146,64,.25
618,GTI,,launch site,TC,,,GTI,"Grand Turk Auxiliary AFB, Grand Turk Island",,-71.142,21.444,.005
619,GTIDZ,,launch zone,US,,,GTIDZ -,Grand Turk Island drop zone,,-71,21,2
620,GTsMP-4,,launch site,SU,1999-01-01 00:00:00,,GTsMP-4,"GTsMP-4 MO RF, Kapustin Yar, Rossiya",,45.8,48.5,.1
621,GTsP-4,LC107,launch point,,1973-01-01 00:00:00,,GTsP- LC107,"Ploshchadka  107 (PU 1 or 2), GTsP-4, Kapustin Yar",,46.3,48.6,.02
622,GTsP-4,LC107/1,launch point,,1973-01-01 00:00:00,,GTsP- LC107/1,"Ploshchadka  107/1, GTsP-4, Kapustin Yar",,46.3001,48.5406,.0002
623,GTsP-4,LC107/2,launch point,,1973-01-01 00:00:00,,GTsP- LC107/2,"Ploshchadka  107/2, GTsP-4, Kapustin Yar",,46.2978,48.54,.0002
624,GTsP-4,LC84,launch point,,1964-12-01 00:00:00,1967-12-19 00:00:00,GTsP- LC84,"Ploshchadka  84 GTsP-4, Kapustin Yar",,46.25,48.55,.02
625,GTsP-4,LC86,launch point,,1964-12-01 00:00:00,1967-12-19 00:00:00,GTsP- LC86,"Ploshchadka  86 (PU 1 or 4), GTsP-4, Kapustin Yar",,46.25,48.55,.02
626,GTsP-4,LC86/1,launch point,,1964-12-01 00:00:00,1967-12-19 00:00:00,GTsP- LC86/1,"Ploshchadka  86/1, GTsP-4, Kapustin Yar",,46.2948,48.5688,.0002
627,GTsP-4,LC86/4,launch point,,1967-12-26 00:00:00,1973-04-19 00:00:00,GTsP- LC86/4,"Ploshchadka  86/4, GTsP-4, Kapustin Yar",,46.2957,48.5568,.0002
628,GTsP-4,MR-100,launch point,,1960-01-01 00:00:00,,GTsP- MR-100,"MR-100 launch area, GTsP-4, Kapustin Yar",,46.23,48.67,.02
629,GTsP-4,Mayak-1,launch point,,1959-12-21 00:00:00,1964-10-24 00:00:00,GTsP- Mayak-1,"Mayak-1 silo, GTsP-4, Kapustin Yar",,46.25,48.55,.1
630,GTsP-4,Mayak-2,launch point,,1959-12-21 00:00:00,1964-10-24 00:00:00,GTsP- Mayak-2,"Mayak-2 silo, GTsP-4, Kapustin Yar",,46.2839,48.6841,.0002
631,GTsP-4,OKB1,launch point,,1946-01-01 00:00:00,1970-01-01 00:00:00,GTsP- OKB1,"Korolev launch area, GTsP-4, Kapustin Yar",,45.75,48.75,.02
632,GTsP-4,PL87,launch point,,1946-01-01 00:00:00,,GTsP- PL87,"Ploshchadka 87, GTsP-4, Kapustin Yar",,45.8,48.5,.1
633,GTsP-4,SM-49,launch point,,1955-01-01 00:00:00,1960-01-01 00:00:00,GTsP- SM-49,"SM-49 submarine simulator, Kapustin Yar",,45.8,48.5,.1
634,GTsP-4,SP-2,launch point,,1955-01-01 00:00:00,1960-01-01 00:00:00,GTsP- SP-2,"Unknown site for R-2A launches, near KY",,45.8,48.5,1
635,GTsP-4,ShPU,launch point,,1960-01-01 00:00:00,1970-01-01 00:00:00,GTsP- silo,"Unknown silo, GTsP-4, Kapustin Yar",,46.2,48.6,.2
636,GTsP-4,,launch site,SU,1946-01-01 00:00:00,1999-01-01 00:00:00,GTsP-4,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",,45.8,48.5,.1
637,GUAM,,launch site,GU,1957-02-12 00:00:00,1958-11-24 00:00:00,GUAM  -,"Guam, Marianas Islands",,144.9,13.6,.25
638,HAD,LM10-DS,launch point,,1971-08-02 00:00:00,1971-08-02 00:00:00,HAD   LM10-DS,"LM 10 Descent Stage, Hadley Base, Montes Apenninus, Montes Apenninus B4",Luna,3.66,26.08,.01
639,HAD,,launch site,LUNA,1971-08-02 00:00:00,1971-08-02 00:00:00,HAD   LM10-DS,"LM 10 Descent Stage, Hadley Base, Montes Apenninus, Montes Apenninus B4",Luna,3.66,26.08,.01
640,HADC,A,launch point,,1949-12-02 00:00:00,,HADC  A,"Holloman Air Development Center, Aerobee tower",,-106.1228,32.8931,.001
641,HADC,LP1,launch point,,1949-01-01 00:00:00,1951-01-01 00:00:00,HADC  LP1,"Unidentified pad at HADC, possibly NATIV? ACC property 1139",,-106.1272,32.8892,.0001
642,HADC,LP2,launch point,,1949-01-01 00:00:00,1951-01-01 00:00:00,HADC  LP2,"Unidentified pad at HADC, possibly NATIV? ACC property 1142",,-106.1277,32.8844,.0001
643,HADC,NATIV,launch point,,1949-12-02 00:00:00,,HADC  NATIV,"Holloman Air Development Center, NATIV pad (=LP1?)",,-106.1272,32.8892,.01
644,HADC,SLED,launch point,,1949-12-02 00:00:00,,HADC  SLED,"Holloman Air Development Center, Sled Test Track",,-106.1499,32.8848,.0001
645,HADC,ZEL,launch point,,1949-12-02 00:00:00,,HADC  ZEL,"Holloman Air Development Center, Able-51/ZEL for Matador/Mace",,-106.1475,32.8665,.0001
646,HADC,,launch site,US,1949-12-02 00:00:00,1957-09-01 00:00:00,HADC  -,"Holloman Air Development Center, New Mexico",,-106.103,32.8496,.0001
647,HAI,,launch site,CN,1988-01-01 00:00:00,,HAI   -,"Haikou Space Center, Hainan",,109.1239,19.5303,.0002
648,HAMA,,launch site,SY,1992-07-01 00:00:00,,SYRIA HAMA,"Hama missile base, Syria",,36.7107,35.1211,.001
649,HAMNC,,launch site,US,1997-01-01 00:00:00,1997-01-01 00:00:00,HAM,"Hampstead, North Carolina, 1 mi W of Topsail Beach",,-77.64,34.36,.05
650,HARBIN,,launch site,CN,1967-01-01 00:00:00,,Harbin,"Harbin, Heilongjiang, Manchuria, China",,126.68,45.75,.02
651,HH,A1,launch point,,1959-01-01 00:00:00,1967-01-01 00:00:00,HH    A1,"Hidden Hills drop zone A1, California",,-115.77,36.35,.02
652,HH,A2,launch point,,1959-01-01 00:00:00,1967-01-01 00:00:00,HH    A2,"Hidden Hills drop zone A2, California",,-115.98,36.33,.02
653,HH,A3,launch point,,1959-01-01 00:00:00,1967-01-01 00:00:00,HH    A3,"Hidden Hills drop zone A3, California",,-116.03,36.37,.02
654,HH,A4,launch point,,1959-01-01 00:00:00,1967-01-01 00:00:00,HH    A4,"Hidden Hills drop zone A4, California",,-116.18,36.33,.02
655,HH,A5,launch point,,1959-01-01 00:00:00,1967-01-01 00:00:00,HH    A5,"Hidden Hills drop zone A5, California",,-116.27,36.3,.02
656,HH,B1,launch point,,1959-01-01 00:00:00,1967-01-01 00:00:00,HH    B1,"Hidden Hills drop zone B1, California",,-115.66,35.94,.02
657,HH,B2,launch point,,1959-01-01 00:00:00,1967-01-01 00:00:00,HH    B2,"Hidden Hills drop zone B2, California",,-115.65,35.97,.02
658,HH,B3,launch point,,1959-01-01 00:00:00,1967-01-01 00:00:00,HH    B3,"Hidden Hills drop zone B3, California",,-115.65,35.92,.02
659,HH,RW14/32,launch point,,1959-01-01 00:00:00,1967-01-01 00:00:00,HH    RW14/32,"RW14/32, Hidden Hills Dry Lake, California",,-115.95,36,.02
660,HH,,launch site,US,1959-01-01 00:00:00,1967-01-01 00:00:00,Hidden Hills,"RW14/32, Hidden Hills Dry Lake, California",,-115.95,36,.02
661,HKR,,launch site,DR,1944-01-01 00:00:00,1945-01-01 00:00:00,HKR   -,"Heidekraut, Tucheler Heide, Deutschland (now Polska)",,18,53.6,.3
662,HLG,,launch site,PL,1943-11-01 00:00:00,1944-08-01 00:00:00,HLG   -,"Truppenubungsplatz Heidelager, Blizna, Krakow, Polska",,21.8,50.2,.2
663,HMG,Agate,launch point,,1952-01-01 00:00:00,1967-01-01 00:00:00,HMG   Brigitte/A,"Agate launcher, Brigitte, CIEES B2, Hammaguir, Algerie",,-3.07,30.9,.05
664,HMG,Bacchus,launch point,,1952-01-01 00:00:00,1967-01-01 00:00:00,HMG   Bacchus,"Bacchus, CIEES B2, Hammaguir, Algerie",,-3.07,30.87,.05
665,HMG,Beatrice,launch point,,1952-01-01 00:00:00,1967-01-01 00:00:00,HMG   Beatrice,"Beatrice, CIEES B2, Hammaguir, Algerie",,-3.07,30.87,.05
666,HMG,Bechar,launch point,,1952-05-20 00:00:00,1965-11-18 00:00:00,HMG   Bechar,"Bou Hammadi, CIEES B0, Colomb-Bechar, Algerie",,-2.3,31.72,.01
667,HMG,Beni,launch point,,1949-01-01 00:00:00,1967-01-01 00:00:00,HMG   Beni,"Beni Abbes, Algerie",,-3.083,30.887,2
668,HMG,Blandine,launch point,,1952-01-01 00:00:00,1967-01-01 00:00:00,HMG   Blandine,"Blandine, CIEES B2, Hammaguir, Algerie",,-3.07,30.87,.05
669,HMG,Brigitte,launch point,,1952-01-01 00:00:00,1967-01-01 00:00:00,HMG   Brigitte,"Brigitte, CIEES B2, Hammaguir, Algerie",,-3.07,30.9,.05
670,HMG,Leger,launch point,,1949-01-01 00:00:00,1967-01-01 00:00:00,HMG   Leger,"Base Georges Leger, CIEES B1, Hameida Hammada, Colomb-Bechar, Algerie",,-2.22,31.62,.01
671,HMG,,launch site,DZ,1949-01-01 00:00:00,1967-01-01 00:00:00,HMG   -,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",,-3.083,30.887,.02
672,HULU,,launch site,CN,1990-01-01 00:00:00,,Huludao,Huludao Shipyard test site,"Huludao, Liaonning",120.8,40.7,.5
673,HVP,GWO,launch point,,1944-01-01 00:00:00,1945-01-01 00:00:00,HVP   GWO,"Greifswalder Oie, Mecklenburg-Vorpommern, Deutschland",,13.92,54.25,.02
674,HVP,P10,launch point,,1942-01-01 00:00:00,1945-01-01 00:00:00,HVP   P10,"Launch Site P10, Heersversuchsstelle Peenemunde",,13.815,54.162,.05
675,HVP,P7,launch point,,1942-01-01 00:00:00,1945-01-01 00:00:00,HVP   P7,"Test Stand P7, Heersversuchsstelle Peenemunde",,13.801,54.173,.01
676,HVP,SK,launch point,,1942-01-01 00:00:00,1945-01-01 00:00:00,HVP   SK,"Siedlung Kalrshagen, Heersversuchsstelle Peenemunde",,13.801,54.173,.05
677,HVP,,launch site,DR,1942-01-01 00:00:00,1945-01-01 00:00:00,HVP   -,"Heersversuchsstelle Peenemunde, Usedom, Rostock, Mecklenburg-Vorpommern",,13.801,54.173,.01
678,HWJU,,launch site,KP,2016-01-01 00:00:00,,Hwangju,"Scud launch site near Hwangju, N Hwanghae Prov.",,125.702,38.6868,.0001
679,IGY01,LP1,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP1,"IGY Rockoon Launch Site 1, Atlantic Ocean LP1",,-54,55,.02
680,IGY01,LP10,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP10,"IGY Rockoon Launch Site 1, Atlantic Ocean LP10",,-57,70.4,.02
681,IGY01,LP11,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP11,"IGY Rockoon Launch Site 1, Atlantic Ocean LP11",,-54.93,66.67,.02
682,IGY01,LP12,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP12,"IGY Rockoon Launch Site 1, Atlantic Ocean LP12",,-53.95,64.68,.02
683,IGY01,LP13,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP13,"IGY Rockoon Launch Site 1, Atlantic Ocean LP13",,-53.72,63.05,.02
684,IGY01,LP14,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP14,"IGY Rockoon Launch Site 1, Atlantic Ocean LP14",,-49.27,60.58,.02
685,IGY01,LP15,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP15,"IGY Rockoon Launch Site 1, Atlantic Ocean LP15",,-47.8,59.3,.02
686,IGY01,LP16,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP16,"IGY Rockoon Launch Site 1, Atlantic Ocean LP16",,-48.15,57.73,.02
687,IGY01,LP17,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP17,"IGY Rockoon Launch Site 1, Atlantic Ocean LP17",,-48.77,56.22,.02
688,IGY01,LP18,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP18,"IGY Rockoon Launch Site 1, Atlantic Ocean LP18",,-48.93,55.67,.02
689,IGY01,LP2,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP2,"IGY Rockoon Launch Site 1, Atlantic Ocean LP2",,-54.42,56.62,.02
690,IGY01,LP3,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP3,"IGY Rockoon Launch Site 1, Atlantic Ocean LP3",,-56.28,62.27,.02
691,IGY01,LP4,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP4,"IGY Rockoon Launch Site 1, Atlantic Ocean LP4",,-56.15,63.93,.02
692,IGY01,LP5,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP5,"IGY Rockoon Launch Site 1, Atlantic Ocean LP5",,-57.05,67.33,.02
693,IGY01,LP6,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP6,"IGY Rockoon Launch Site 1, Atlantic Ocean LP6",,-58.52,72.92,.02
694,IGY01,LP7,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP7,"IGY Rockoon Launch Site 1, Atlantic Ocean LP7",,-63.32,75.2,.02
695,IGY01,LP8,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP8,"IGY Rockoon Launch Site 1, Atlantic Ocean LP8",,-63.57,74.3,.02
696,IGY01,LP9,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY01 LP9,"IGY Rockoon Launch Site 1, Atlantic Ocean LP9",,-58.33,72.07,.02
697,IGY01,,launch cruise,US,1957-08-01 00:00:00,1957-08-20 00:00:00,IGY01 -,"1957 NRL USS Plymouth Rock Cruise, Atlantic Ocean",,-54,55,.02
698,IGY02,LP1,launch point,,1957-09-23 00:00:00,1957-11-10 00:00:00,IGY02 -,"1957 NRL USS Glacier cruise, Atlantic and Pacific Oceans",,-.99,.83,.02
699,IGY02,LP10,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY11 -,"IGY Rockoon Launch Site 11, Pacific Ocean",,-158.012,3.38,.02
700,IGY02,LP11,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY12 -,"IGY Rockoon Launch Site 12, Pacific Ocean",,-159.92,1.87,.02
701,IGY02,LP12,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY13 -,"IGY Rockoon Launch Site 13, Pacific Ocean",,-160.53,.8,.02
702,IGY02,LP13,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY14 -,"IGY Rockoon Launch Site 14, Pacific Ocean",,-160.87,.35,.02
703,IGY02,LP14,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY15 -,"IGY Rockoon Launch Site 15, Pacific Ocean",,-161.08,-2.08,.02
704,IGY02,LP15,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY16 -,"IGY Rockoon Launch Site 16, Pacific Ocean",,-161.42,-2.52,.02
705,IGY02,LP16,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY17 -,"IGY Rockoon Launch Site 17, Pacific Ocean",,-161.47,-2.83,.02
706,IGY02,LP17,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY18 -,"IGY Rockoon Launch Site 18, Pacific Ocean",,-162.17,-6.57,.02
707,IGY02,LP18,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY19 -,"IGY Rockoon Launch Site 19, Pacific Ocean",,-163.4,-17.7,.02
708,IGY02,LP19,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY20 -,"IGY Rockoon Launch Site 20, Pacific Ocean",,-165.98,-39.07,.02
709,IGY02,LP2,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY03 -,"IGY Rockoon Launch Site 3, Atlantic Ocean",,-74.4,25.33,.02
710,IGY02,LP20,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY21 -,"IGY Rockoon Launch Site 21, Pacific Ocean",,-166.18,-40.45,.02
711,IGY02,LP21,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY22 -,"IGY Rockoon Launch Site 22, Pacific Ocean",,-169.65,-50.72,.02
712,IGY02,LP22,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY23 -,"IGY Rockoon Launch Site 23, Pacific Ocean",,-176.1,-60.08,.02
713,IGY02,LP23,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY24 -,"IGY Rockoon Launch Site 24, Pacific Ocean",,-176.63,-60.73,.02
714,IGY02,LP24,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY25 -,"IGY Rockoon Launch Site 25, Pacific Ocean",,-177.85,-65.05,.02
715,IGY02,LP25,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY26 -,"IGY Rockoon Launch Site 26, Pacific Ocean",,-177.63,-65.38,.02
716,IGY02,LP26,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY27 -,"IGY Rockoon Launch Site 27, Pacific Ocean",,175.7,-70.23,.02
717,IGY02,LP27,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY28 -,"IGY Rockoon Launch Site 28, Pacific Ocean",,175.83,-70.8,.02
718,IGY02,LP28,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY29 -,"IGY Rockoon Launch Site 29, Pacific Ocean",,176.13,-71.17,.02
719,IGY02,LP29,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY30 -,"IGY Rockoon Launch Site 30, Pacific Ocean",,176.75,-71.47,.02
720,IGY02,LP3,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY04 -,"IGY Rockoon Launch Site 4, Atlantic Ocean",,-89.48,5.47,.02
721,IGY02,LP30,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY31 -,"IGY Rockoon Launch Site 31, Pacific Ocean",,176.67,-71.97,.02
722,IGY02,LP31,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY32 -,"IGY Rockoon Launch Site 32, Pacific Ocean",,173.55,-70.85,.02
723,IGY02,LP32,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY33 -,"IGY Rockoon Launch Site 33, Pacific Ocean",,173.63,-69.53,.02
724,IGY02,LP33,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY34 -,"IGY Rockoon Launch Site 34, Pacific Ocean",,174.62,-66.58,.02
725,IGY02,LP34,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY35 -,"IGY Rockoon Launch Site 35, Pacific Ocean",,174.68,-66.15,.02
726,IGY02,LP35,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY36 -,"IGY Rockoon Launch Site 36, Pacific Ocean",,173.92,-48.3,.02
727,IGY02,LP36,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY37 -,"IGY Rockoon Launch Site 37, Pacific Ocean",,173.83,-48.02,.02
728,IGY02,LP4,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY05 -,"IGY Rockoon Launch Site 5, Pacific Ocean",,-143.13,2.17,.02
729,IGY02,LP5,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY06 -,"IGY Rockoon Launch Site 6, Pacific Ocean",,-150.38,2.27,.02
730,IGY02,LP6,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY07 -,"IGY Rockoon Launch Site 7, Pacific Ocean",,-156.63,7.12,.02
731,IGY02,LP7,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY08 -,"IGY Rockoon Launch Site 8, Pacific Ocean",,-156.92,6.47,.02
732,IGY02,LP8,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY09 -,"IGY Rockoon Launch Site 9, Pacific Ocean",,-157.02,6.18,.02
733,IGY02,LP9,launch point,,1957-01-01 00:00:00,1958-01-01 00:00:00,IGY10 -,"IGY Rockoon Launch Site 10, Pacific Ocean",,-158.012,3.93,.02
734,IGY02,,launch cruise,US,1957-09-23 00:00:00,1957-11-10 00:00:00,IGY02 -,"1957 NRL USS Glacier cruise, Atlantic and Pacific Oceans",,-.99,.83,.02
735,IOR1,,launch cruise,SU,1976-01-01 00:00:00,1976-01-01 00:00:00,IOR1  -,"Vise Expedition 1976,  IOR 15S 63E",,63,-15,1
736,IOR2,LP1,launch point,,1967-01-01 00:00:00,1967-01-01 00:00:00,IOR2  LP1,"Vokyekov Expedition 1967, IOR  Launch Position 1",,87.283,-.53,.01
